German2253
100 eChildren
50000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 77,0.000000000000,1072,1.000000000000,819,0.000000000000,3644,0.500000000000,-1,0.000000000000,1137,0.632058193428,-1,1.000000000000,3060,0.000000000000,7974,0.000000000000,7303,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 78,0.000000000000,1074,1.000000000000,778,0.000000000000,3722,0.500000000000,-1,0.000000000000,1170,0.651271329702,-1,1.000000000000,3296,0.000000000000,7269,0.000000000000,6946,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 79,0.000000000000,1013,1.000000000000,877,0.000000000000,3515,0.500000000000,-1,0.000000000000,1151,0.624288632749,-1,1.000000000000,3158,0.000000000000,7360,0.000000000000,7168,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 80,0.000000000000,1031,1.000000000000,815,0.000000000000,3483,0.500000000000,-1,0.000000000000,1152,0.552999506012,-1,1.000000000000,3295,0.000000000000,7908,0.000000000000,6830,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 81,0.000000000000,981,1.000000000000,742,0.000000000000,3543,0.500000000000,-1,0.000000000000,1135,0.605644952183,-1,1.000000000000,3375,0.000000000000,7315,0.000000000000,6871,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 82,0.000000000000,1005,1.000000000000,853,0.000000000000,3438,0.500000000000,-1,0.000000000000,1181,0.712048115487,-1,1.000000000000,3260,0.000000000000,7789,0.000000000000,6846,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 83,0.000000000000,1082,1.000000000000,797,0.000000000000,3751,0.500000000000,-1,0.000000000000,1162,0.583859206355,-1,1.000000000000,3047,0.000000000000,8200,0.000000000000,7199,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 84,0.000000000000,1021,1.000000000000,835,0.000000000000,3621,0.500000000000,-1,0.000000000000,1130,0.648380070227,-1,1.000000000000,3233,0.000000000000,7128,0.000000000000,7190,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 85,0.000000000000,997,1.000000000000,791,0.000000000000,4169,0.500000000000,-1,0.000000000000,1129,0.568786019722,-1,1.000000000000,3495,0.000000000000,7802,0.000000000000,7997,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 86,0.000000000000,1050,1.000000000000,794,0.000000000000,3828,0.500000000000,-1,0.000000000000,1164,0.635648025763,-1,1.000000000000,3307,0.000000000000,7532,0.000000000000,7108,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 87,0.000000000000,999,1.000000000000,733,0.000000000000,3492,0.500000000000,-1,0.000000000000,1170,0.619867098190,-1,1.000000000000,3068,0.000000000000,7688,0.000000000000,7602,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 88,0.000000000000,988,1.000000000000,807,0.000000000000,3734,0.500000000000,-1,0.000000000000,1110,0.576313718571,-1,1.000000000000,3378,0.000000000000,7210,0.000000000000,6634,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 89,0.000000000000,995,1.000000000000,817,0.000000000000,3756,0.500000000000,-1,0.000000000000,1128,0.598969080851,-1,1.000000000000,3095,0.000000000000,7749,0.000000000000,7262,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 90,0.000000000000,972,1.000000000000,806,0.000000000000,3425,0.500000000000,-1,0.000000000000,1080,0.636333046705,-1,1.000000000000,3302,0.000000000000,6802,0.000000000000,8035,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 91,0.000000000000,1026,1.000000000000,833,0.000000000000,3481,0.500000000000,-1,0.000000000000,1137,0.568552178753,-1,1.000000000000,3337,0.000000000000,7687,0.000000000000,6991,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 92,0.000000000000,1094,1.000000000000,781,0.000000000000,3936,0.500000000000,-1,0.000000000000,1156,0.592863835573,-1,1.000000000000,3310,0.000000000000,7165,0.000000000000,7123,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 93,0.000000000000,1031,1.000000000000,805,0.000000000000,3369,0.500000000000,-1,0.000000000000,1102,0.625057045045,-1,1.000000000000,3152,0.000000000000,7793,0.000000000000,6658,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 94,0.000000000000,1072,1.000000000000,894,0.000000000000,3663,0.500000000000,-1,0.000000000000,1164,0.647594741964,-1,1.000000000000,3176,0.000000000000,7838,0.000000000000,7440,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 95,0.000000000000,1086,1.000000000000,788,0.000000000000,3637,0.500000000000,-1,0.000000000000,1154,0.607100373580,-1,1.000000000000,3386,0.000000000000,7273,0.000000000000,7558,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 96,0.000000000000,1029,1.000000000000,812,0.000000000000,3465,0.500000000000,-1,0.000000000000,1112,0.633596853461,-1,1.000000000000,3190,0.000000000000,7779,0.000000000000,7515,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
